"user","datetime","stage_duration","stage"
"ASFODQR","2024-02-22 05:39:00",30,"wake"
"ASFODQR","2024-02-22 05:46:30",60,"wake"
"ASFODQR","2024-02-22 05:52:00",30,"wake"
"ASFODQR","2024-02-22 05:54:30",60,"wake"
"ASFODQR","2024-02-22 06:16:30",120,"wake"
"ASFODQR","2024-02-22 06:18:30",720,"light"
"ASFODQR","2024-02-22 23:49:30",450,"wake"
"ASFODQR","2024-02-22 23:57:00",300,"light"
"ASFODQR","2024-02-23 00:02:00",1170,"deep"
"ASFODQR","2024-02-23 00:21:30",120,"wake"
"ASFODQR","2024-02-23 00:23:30",180,"light"
"ASFODQR","2024-02-23 00:26:30",330,"wake"
"ASFODQR","2024-02-23 00:32:00",90,"light"
"ASFODQR","2024-02-23 00:33:30",1980,"deep"
"ASFODQR","2024-02-23 01:06:30",30,"wake"
"ASFODQR","2024-02-23 01:11:00",90,"wake"
"ASFODQR","2024-02-23 01:16:00",30,"wake"
"ASFODQR","2024-02-23 01:18:30",150,"wake"
"ASFODQR","2024-02-23 01:24:00",30,"wake"
"ASFODQR","2024-02-23 01:30:00",30,"wake"
"ASFODQR","2024-02-23 01:46:30",90,"wake"
"ASFODQR","2024-02-23 01:59:30",30,"wake"
"ASFODQR","2024-02-23 02:00:00",630,"light"
"ASFODQR","2024-02-23 02:10:30",570,"wake"
"ASFODQR","2024-02-23 02:20:00",1260,"light"
"ASFODQR","2024-02-23 02:41:00",60,"wake"
"ASFODQR","2024-02-23 02:44:00",30,"wake"
"ASFODQR","2024-02-23 02:55:00",30,"wake"
"ASFODQR","2024-02-23 03:00:30",30,"wake"
"ASFODQR","2024-02-23 03:06:00",30,"wake"
"ASFODQR","2024-02-23 03:06:30",60,"light"
"ASFODQR","2024-02-23 03:07:30",510,"rem"
"ASFODQR","2024-02-23 03:16:00",30,"wake"
"ASFODQR","2024-02-23 03:16:30",180,"light"
"ASFODQR","2024-02-23 03:19:30",510,"wake"
"ASFODQR","2024-02-23 03:28:00",1890,"light"
"ASFODQR","2024-02-23 03:59:30",300,"rem"
"ASFODQR","2024-02-23 04:04:30",1470,"light"
"ASFODQR","2024-02-23 04:29:00",30,"wake"
"ASFODQR","2024-02-23 04:31:30",30,"wake"
"ASFODQR","2024-02-23 04:39:30",120,"wake"
"ASFODQR","2024-02-23 04:51:00",30,"wake"
"ASFODQR","2024-02-23 04:51:30",270,"light"
"ASFODQR","2024-02-23 04:56:00",60,"rem"
"ASFODQR","2024-02-23 04:57:00",30,"wake"
"ASFODQR","2024-02-23 05:05:00",30,"wake"
"ASFODQR","2024-02-23 05:05:30",240,"rem"
"ASFODQR","2024-02-23 05:09:30",990,"light"
"ASFODQR","2024-02-23 05:26:00",30,"wake"
"ASFODQR","2024-02-23 05:29:30",60,"wake"
"ASFODQR","2024-02-23 05:36:00",30,"wake"
"ASFODQR","2024-02-23 05:47:00",60,"wake"
"ASFODQR","2024-02-23 05:48:00",450,"light"
"ASFODQR","2024-02-23 05:55:30",510,"rem"
"ASFODQR","2024-02-23 06:04:00",30,"wake"
"ASFODQR","2024-02-23 06:11:00",30,"wake"
"ASFODQR","2024-02-23 06:13:00",30,"wake"
"ASFODQR","2024-02-23 06:17:00",150,"wake"
"ASFODQR","2024-02-23 06:33:30",90,"wake"
"ASFODQR","2024-02-23 06:40:30",90,"wake"
"ASFODQR","2024-02-23 07:02:00",60,"wake"
"ASFODQR","2024-02-23 07:05:00",30,"wake"
"ASFODQR","2024-02-23 22:47:00",150,"light"
"ASFODQR","2024-02-23 22:49:30",330,"wake"
"ASFODQR","2024-02-23 22:55:00",810,"light"
"ASFODQR","2024-02-23 23:08:30",300,"deep"
"ASFODQR","2024-02-23 23:13:30",1110,"light"
"ASFODQR","2024-02-23 23:32:00",120,"wake"
"ASFODQR","2024-02-23 23:44:00",60,"wake"
"ASFODQR","2024-02-23 23:45:00",270,"rem"
"ASFODQR","2024-02-23 23:49:30",120,"light"
"ASFODQR","2024-02-23 23:51:30",30,"wake"
"ASFODQR","2024-02-23 23:54:00",30,"wake"
"ASFODQR","2024-02-24 00:04:30",150,"wake"
"ASFODQR","2024-02-24 00:07:00",810,"light"
"ASFODQR","2024-02-24 00:20:30",1560,"deep"
"ASFODQR","2024-02-24 00:46:30",30,"wake"
"ASFODQR","2024-02-24 00:49:00",60,"wake"
"ASFODQR","2024-02-24 00:51:30",60,"wake"
"ASFODQR","2024-02-24 00:54:30",30,"wake"
"ASFODQR","2024-02-24 00:55:00",1110,"light"
"ASFODQR","2024-02-24 01:13:30",960,"deep"
"ASFODQR","2024-02-24 01:29:30",30,"light"
"ASFODQR","2024-02-24 01:30:00",60,"wake"
"ASFODQR","2024-02-24 01:31:00",120,"light"
"ASFODQR","2024-02-24 01:33:00",540,"rem"
"ASFODQR","2024-02-24 01:42:00",30,"wake"
"ASFODQR","2024-02-24 01:42:30",180,"rem"
"ASFODQR","2024-02-24 01:45:30",30,"light"
"ASFODQR","2024-02-24 01:46:00",90,"wake"
"ASFODQR","2024-02-24 01:49:30",60,"wake"
"ASFODQR","2024-02-24 01:59:00",30,"wake"
"ASFODQR","2024-02-24 02:18:30",60,"wake"
"ASFODQR","2024-02-24 02:22:30",60,"wake"
"ASFODQR","2024-02-24 02:23:30",240,"light"
"ASFODQR","2024-02-24 02:27:30",1980,"deep"
"ASFODQR","2024-02-24 03:00:30",30,"wake"
"ASFODQR","2024-02-24 03:05:00",180,"wake"
"ASFODQR","2024-02-24 03:13:30",30,"wake"
"ASFODQR","2024-02-24 03:14:00",360,"light"
"ASFODQR","2024-02-24 03:20:00",240,"rem"
"ASFODQR","2024-02-24 03:24:00",30,"wake"
"ASFODQR","2024-02-24 03:29:30",30,"wake"
"ASFODQR","2024-02-24 03:32:30",30,"wake"
"ASFODQR","2024-02-24 03:33:00",570,"rem"
"ASFODQR","2024-02-24 03:42:30",330,"light"
"ASFODQR","2024-02-24 03:48:00",30,"wake"
"ASFODQR","2024-02-24 03:48:30",420,"light"
"ASFODQR","2024-02-24 03:55:30",1050,"deep"
"ASFODQR","2024-02-24 04:13:00",1080,"light"
"ASFODQR","2024-02-24 04:31:00",60,"wake"
"ASFODQR","2024-02-24 04:36:00",150,"wake"
"ASFODQR","2024-02-24 04:38:30",360,"light"
"ASFODQR","2024-02-24 04:44:30",720,"rem"
"ASFODQR","2024-02-24 04:56:30",60,"wake"
"ASFODQR","2024-02-24 05:10:00",30,"wake"
"ASFODQR","2024-02-24 05:12:30",30,"wake"
"ASFODQR","2024-02-24 05:24:30",30,"wake"
"ASFODQR","2024-02-24 05:25:00",360,"rem"
"ASFODQR","2024-02-24 05:31:00",360,"light"
"ASFODQR","2024-02-24 05:37:00",30,"wake"
"ASFODQR","2024-02-24 05:37:30",1770,"light"
"ASFODQR","2024-02-24 06:07:00",420,"wake"
"ASFODQR","2024-02-24 06:14:00",120,"light"
"ASFODQR","2024-02-24 06:16:00",540,"wake"
"ASFODQR","2024-02-24 06:25:00",120,"light"
"ASFODQR","2024-02-24 06:27:00",510,"rem"
"ASFODQR","2024-02-24 06:35:30",30,"wake"
"ASFODQR","2024-02-24 06:36:00",180,"rem"
"ASFODQR","2024-02-24 06:39:00",150,"light"
"ASFODQR","2024-02-24 06:41:30",60,"wake"
"ASFODQR","2024-02-24 06:46:30",30,"wake"
"ASFODQR","2024-02-24 06:47:00",300,"rem"
"ASFODQR","2024-02-24 06:52:00",660,"wake"
"ASFODQR","2024-02-24 07:03:00",510,"light"
"ASFODQR","2024-02-25 01:28:30",150,"light"
"ASFODQR","2024-02-25 01:31:00",60,"wake"
"ASFODQR","2024-02-25 01:32:00",1170,"light"
"ASFODQR","2024-02-25 01:51:30",390,"deep"
"ASFODQR","2024-02-25 01:58:00",30,"wake"
"ASFODQR","2024-02-25 01:58:30",300,"light"
"ASFODQR","2024-02-25 02:03:30",1350,"deep"
"ASFODQR","2024-02-25 02:26:00",30,"light"
"ASFODQR","2024-02-25 02:26:30",360,"wake"
"ASFODQR","2024-02-25 02:32:30",510,"light"
"ASFODQR","2024-02-25 02:41:00",60,"wake"
"ASFODQR","2024-02-25 02:42:00",420,"light"
"ASFODQR","2024-02-25 02:49:00",150,"wake"
"ASFODQR","2024-02-25 03:25:30",30,"wake"
"ASFODQR","2024-02-25 03:33:30",180,"wake"
"ASFODQR","2024-02-25 03:43:30",60,"wake"
"ASFODQR","2024-02-25 03:44:30",660,"light"
"ASFODQR","2024-02-25 03:55:30",360,"rem"
"ASFODQR","2024-02-25 04:01:30",30,"wake"
"ASFODQR","2024-02-25 04:07:30",30,"wake"
"ASFODQR","2024-02-25 04:08:00",240,"light"
"ASFODQR","2024-02-25 04:12:00",300,"rem"
"ASFODQR","2024-02-25 04:17:00",360,"wake"
"ASFODQR","2024-02-25 04:23:00",2730,"light"
"ASFODQR","2024-02-25 05:08:30",30,"wake"
"ASFODQR","2024-02-25 05:25:00",30,"wake"
"ASFODQR","2024-02-25 05:25:30",660,"light"
"ASFODQR","2024-02-25 05:36:30",1050,"rem"
"ASFODQR","2024-02-25 05:54:00",30,"wake"
"ASFODQR","2024-02-25 05:54:30",390,"rem"
"ASFODQR","2024-02-25 06:01:00",150,"light"
"ASFODQR","2024-02-25 06:03:30",30,"wake"
"ASFODQR","2024-02-25 06:04:00",180,"light"
"ASFODQR","2024-02-25 06:07:00",480,"wake"
"ASFODQR","2024-02-25 06:15:00",240,"light"
"ASFODQR","2024-02-25 06:19:00",30,"wake"
"ASFODQR","2024-02-25 06:19:30",720,"light"
"ASFODQR","2024-02-25 06:31:30",720,"deep"
"ASFODQR","2024-02-25 06:43:30",30,"wake"
"ASFODQR","2024-02-25 06:46:00",60,"wake"
"ASFODQR","2024-02-25 06:47:00",210,"light"
"ASFODQR","2024-02-25 06:50:30",270,"rem"
"ASFODQR","2024-02-25 06:55:00",60,"wake"
"ASFODQR","2024-02-25 06:59:00",30,"wake"
"ASFODQR","2024-02-25 07:03:00",120,"wake"
"ASFODQR","2024-02-25 19:59:00",120,"awake"
"ASFODQR","2024-02-25 20:01:00",60,"restless"
"ASFODQR","2024-02-25 20:02:00",2400,"asleep"
"ASFODQR","2024-02-25 20:42:00",60,"restless"
"ASFODQR","2024-02-25 20:43:00",1380,"asleep"
"ASFODQR","2024-02-26 00:26:00",180,"wake"
"ASFODQR","2024-02-26 00:29:00",450,"light"
"ASFODQR","2024-02-26 00:36:30",330,"deep"
"ASFODQR","2024-02-26 00:42:00",840,"light"
"ASFODQR","2024-02-26 00:56:00",90,"wake"
"ASFODQR","2024-02-26 01:08:30",30,"wake"
"ASFODQR","2024-02-26 01:09:00",660,"light"
"ASFODQR","2024-02-26 01:20:00",720,"deep"
"ASFODQR","2024-02-26 01:32:00",60,"wake"
"ASFODQR","2024-02-26 01:33:00",690,"light"
"ASFODQR","2024-02-26 01:44:30",300,"rem"
"ASFODQR","2024-02-26 01:49:30",30,"light"
"ASFODQR","2024-02-26 01:50:00",1200,"wake"
"ASFODQR","2024-02-26 02:10:00",210,"light"
"ASFODQR","2024-02-26 02:13:30",30,"wake"
"ASFODQR","2024-02-26 02:30:00",60,"wake"
"ASFODQR","2024-02-26 02:31:00",270,"light"
"ASFODQR","2024-02-26 02:35:30",1680,"deep"
"ASFODQR","2024-02-26 03:03:30",510,"wake"
"ASFODQR","2024-02-26 03:12:00",180,"light"
"ASFODQR","2024-02-26 03:15:00",30,"wake"
"ASFODQR","2024-02-26 03:15:30",180,"light"
"ASFODQR","2024-02-26 03:18:30",450,"rem"
"ASFODQR","2024-02-26 03:26:00",120,"wake"
"ASFODQR","2024-02-26 03:28:00",510,"rem"
"ASFODQR","2024-02-26 03:36:30",60,"light"
"ASFODQR","2024-02-26 03:37:30",120,"wake"
"ASFODQR","2024-02-26 03:45:30",30,"wake"
"ASFODQR","2024-02-26 03:46:00",600,"light"
"ASFODQR","2024-02-26 03:56:00",300,"wake"
"ASFODQR","2024-02-26 04:01:00",480,"light"
"ASFODQR","2024-02-26 04:09:00",60,"wake"
"ASFODQR","2024-02-26 04:32:30",30,"wake"
"ASFODQR","2024-02-26 04:33:00",810,"light"
"ASFODQR","2024-02-26 04:46:30",270,"rem"
"ASFODQR","2024-02-26 04:51:00",30,"wake"
"ASFODQR","2024-02-26 04:53:30",30,"wake"
"ASFODQR","2024-02-26 05:01:00",30,"wake"
"ASFODQR","2024-02-26 05:01:30",990,"rem"
"ASFODQR","2024-02-26 05:18:00",450,"wake"
"ASFODQR","2024-02-26 05:25:30",90,"light"
"ASFODQR","2024-02-26 05:27:00",1290,"rem"
"ASFODQR","2024-02-26 05:48:30",120,"wake"
"ASFODQR","2024-02-26 05:56:30",30,"wake"
"ASFODQR","2024-02-26 05:59:00",120,"wake"
"ASFODQR","2024-02-26 06:01:00",420,"light"
"ASFODQR","2024-02-26 06:08:00",900,"rem"
"ASFODQR","2024-02-26 06:23:00",30,"wake"
"ASFODQR","2024-02-26 06:23:30",840,"light"
"ASFODQR","2024-02-26 06:37:30",330,"rem"
"ASFODQR","2024-02-26 06:43:00",450,"light"
"ASFODQR","2024-02-26 06:50:30",1170,"deep"
"ASFODQR","2024-02-26 07:10:00",570,"wake"
"ASFODQR","2024-02-27 02:03:00",1020,"light"
"ASFODQR","2024-02-27 02:20:00",360,"rem"
"ASFODQR","2024-02-27 02:26:00",30,"wake"
"ASFODQR","2024-02-27 02:26:30",780,"light"
"ASFODQR","2024-02-27 02:39:30",300,"rem"
"ASFODQR","2024-02-27 02:44:30",1320,"light"
"ASFODQR","2024-02-27 03:06:30",60,"wake"
"ASFODQR","2024-02-27 03:40:00",60,"wake"
"ASFODQR","2024-02-27 03:44:00",30,"wake"
"ASFODQR","2024-02-27 03:44:30",2340,"light"
"ASFODQR","2024-02-27 04:23:30",420,"deep"
"ASFODQR","2024-02-27 04:30:30",390,"wake"
"ASFODQR","2024-02-27 04:37:00",330,"light"
"ASFODQR","2024-02-27 04:42:30",150,"wake"
"ASFODQR","2024-02-27 04:47:00",30,"wake"
"ASFODQR","2024-02-27 04:47:30",210,"light"
"ASFODQR","2024-02-27 18:25:30",180,"asleep"
"ASFODQR","2024-02-27 18:28:30",120,"restless"
"ASFODQR","2024-02-27 18:30:30",1080,"asleep"
"ASFODQR","2024-02-27 18:48:30",240,"restless"
"ASFODQR","2024-02-27 18:52:30",2220,"asleep"
"ASFODQR","2024-02-27 19:29:30",60,"awake"
"ASFODQR","2024-02-27 19:30:30",780,"asleep"
"ASFODQR","2024-02-27 19:43:30",60,"awake"
"ASFODQR","2024-02-27 19:44:30",60,"restless"
"ASFODQR","2024-02-27 19:45:30",120,"awake"
"ASFODQR","2024-02-28 00:00:00",240,"wake"
"ASFODQR","2024-02-28 00:04:00",330,"light"
"ASFODQR","2024-02-28 00:09:30",2250,"deep"
"ASFODQR","2024-02-28 00:47:00",60,"wake"
"ASFODQR","2024-02-28 01:12:30",30,"wake"
"ASFODQR","2024-02-28 01:18:00",60,"wake"
"ASFODQR","2024-02-28 01:35:00",30,"wake"
"ASFODQR","2024-02-28 01:38:00",30,"wake"
"ASFODQR","2024-02-28 01:40:00",30,"wake"
"ASFODQR","2024-02-28 01:54:00",30,"wake"
"ASFODQR","2024-02-28 02:01:30",30,"wake"
"ASFODQR","2024-02-28 02:06:30",30,"wake"
"ASFODQR","2024-02-28 02:07:00",390,"light"
"ASFODQR","2024-02-28 02:13:30",1530,"deep"
"ASFODQR","2024-02-28 02:39:00",60,"light"
"ASFODQR","2024-02-28 02:40:00",30,"wake"
"ASFODQR","2024-02-28 02:55:00",60,"wake"
"ASFODQR","2024-02-28 02:56:00",1080,"light"
"ASFODQR","2024-02-28 03:14:00",270,"wake"
"ASFODQR","2024-02-28 03:18:30",450,"light"
"ASFODQR","2024-02-28 03:26:00",30,"wake"
"ASFODQR","2024-02-28 03:26:30",210,"light"
"ASFODQR","2024-02-28 03:30:00",660,"wake"
"ASFODQR","2024-02-28 03:41:00",120,"light"
"ASFODQR","2024-02-28 03:43:00",30,"wake"
"ASFODQR","2024-02-28 03:51:00",60,"wake"
"ASFODQR","2024-02-28 03:52:00",570,"light"
"ASFODQR","2024-02-28 04:01:30",360,"rem"
"ASFODQR","2024-02-28 04:07:30",30,"wake"
"ASFODQR","2024-02-28 04:16:30",30,"wake"
"ASFODQR","2024-02-28 04:17:00",210,"light"
"ASFODQR","2024-02-28 04:20:30",300,"rem"
"ASFODQR","2024-02-28 04:25:30",90,"wake"
"ASFODQR","2024-02-28 04:30:00",60,"wake"
"ASFODQR","2024-02-28 04:36:00",60,"wake"
"ASFODQR","2024-02-28 04:39:00",30,"wake"
"ASFODQR","2024-02-28 04:43:00",60,"wake"
"ASFODQR","2024-02-28 04:44:00",30,"light"
"ASFODQR","2024-02-28 04:44:30",450,"rem"
"ASFODQR","2024-02-28 04:52:00",30,"light"
"ASFODQR","2024-02-28 04:52:30",90,"wake"
"ASFODQR","2024-02-28 04:54:00",210,"light"
"ASFODQR","2024-02-28 04:57:30",570,"rem"
"ASFODQR","2024-02-28 05:07:00",30,"wake"
"ASFODQR","2024-02-28 05:12:00",30,"wake"
"ASFODQR","2024-02-28 05:20:30",30,"wake"
"ASFODQR","2024-02-28 05:23:30",30,"wake"
"ASFODQR","2024-02-28 05:32:00",30,"wake"
"ASFODQR","2024-02-28 05:37:00",30,"wake"
"ASFODQR","2024-02-28 05:43:30",30,"wake"
"ASFODQR","2024-02-28 06:03:30",30,"wake"
"ASFODQR","2024-02-28 06:21:00",30,"wake"
"ASFODQR","2024-02-28 06:27:30",30,"wake"
"ASFODQR","2024-02-28 06:28:00",30,"light"
"ASFODQR","2024-02-28 06:28:30",1350,"rem"
"ASFODQR","2024-02-28 06:51:00",30,"wake"
"ASFODQR","2024-02-28 06:51:30",300,"rem"
"ASFODQR","2024-02-28 06:56:30",810,"wake"
"ASFODQR","2024-02-28 07:10:00",120,"light"
"ASFODQR","2024-02-28 07:12:00",600,"wake"
"ASFODQR","2024-02-29 00:15:00",180,"wake"
"ASFODQR","2024-02-29 00:18:00",120,"light"
"ASFODQR","2024-02-29 00:20:00",1830,"deep"
"ASFODQR","2024-02-29 00:50:30",600,"light"
"ASFODQR","2024-02-29 01:00:30",30,"wake"
"ASFODQR","2024-02-29 01:11:00",30,"wake"
"ASFODQR","2024-02-29 01:11:30",390,"light"
"ASFODQR","2024-02-29 01:18:00",480,"rem"
"ASFODQR","2024-02-29 01:26:00",270,"light"
"ASFODQR","2024-02-29 01:30:30",60,"wake"
"ASFODQR","2024-02-29 01:31:30",120,"light"
"ASFODQR","2024-02-29 01:33:30",420,"rem"
"ASFODQR","2024-02-29 01:40:30",30,"wake"
"ASFODQR","2024-02-29 01:41:00",1230,"rem"
"ASFODQR","2024-02-29 02:01:30",90,"light"
"ASFODQR","2024-02-29 02:03:00",30,"wake"
"ASFODQR","2024-02-29 02:03:30",390,"light"
"ASFODQR","2024-02-29 02:10:00",1500,"deep"
"ASFODQR","2024-02-29 02:35:00",480,"wake"
"ASFODQR","2024-02-29 02:43:00",450,"light"
"ASFODQR","2024-02-29 02:50:30",30,"wake"
"ASFODQR","2024-02-29 03:09:30",150,"wake"
"ASFODQR","2024-02-29 03:34:30",90,"wake"
"ASFODQR","2024-02-29 03:39:30",30,"wake"
"ASFODQR","2024-02-29 03:54:00",60,"wake"
"ASFODQR","2024-02-29 04:05:00",60,"wake"
"ASFODQR","2024-02-29 04:11:30",30,"wake"
"ASFODQR","2024-02-29 04:12:00",540,"light"
"ASFODQR","2024-02-29 04:21:00",420,"wake"
"ASFODQR","2024-02-29 04:28:00",840,"light"
"ASFODQR","2024-02-29 04:42:00",300,"wake"
"ASFODQR","2024-02-29 04:47:00",930,"light"
"ASFODQR","2024-02-29 05:02:30",360,"rem"
"ASFODQR","2024-02-29 05:08:30",30,"wake"
"ASFODQR","2024-02-29 05:17:00",150,"wake"
"ASFODQR","2024-02-29 05:50:00",30,"wake"
"ASFODQR","2024-02-29 06:02:30",30,"wake"
"ASFODQR","2024-02-29 06:03:00",1050,"light"
"ASFODQR","2024-02-29 06:20:30",720,"wake"
"ASFODQR","2024-02-29 06:32:30",570,"light"
"ASFODQR","2024-02-29 06:42:00",480,"wake"
"ASFODQR","2024-03-01 01:16:30",180,"wake"
"ASFODQR","2024-03-01 01:29:00",60,"wake"
"ASFODQR","2024-03-01 01:47:30",30,"wake"
"ASFODQR","2024-03-01 01:48:00",840,"light"
"ASFODQR","2024-03-01 02:02:00",870,"deep"
"ASFODQR","2024-03-01 02:16:30",270,"wake"
"ASFODQR","2024-03-01 02:21:00",150,"light"
"ASFODQR","2024-03-01 02:23:30",990,"deep"
"ASFODQR","2024-03-01 02:40:00",60,"wake"
"ASFODQR","2024-03-01 02:47:00",60,"wake"
"ASFODQR","2024-03-01 02:55:30",90,"wake"
"ASFODQR","2024-03-01 02:57:00",630,"light"
"ASFODQR","2024-03-01 03:07:30",210,"wake"
"ASFODQR","2024-03-01 03:11:00",660,"light"
"ASFODQR","2024-03-01 03:22:00",30,"wake"
"ASFODQR","2024-03-01 03:42:00",30,"wake"
"ASFODQR","2024-03-01 03:42:30",630,"light"
"ASFODQR","2024-03-01 03:53:00",930,"deep"
"ASFODQR","2024-03-01 04:08:30",30,"wake"
"ASFODQR","2024-03-01 04:09:00",930,"light"
"ASFODQR","2024-03-01 04:24:30",240,"wake"
"ASFODQR","2024-03-01 04:28:30",300,"light"
"ASFODQR","2024-03-01 04:33:30",2340,"rem"
"ASFODQR","2024-03-01 05:12:30",30,"wake"
"ASFODQR","2024-03-01 05:13:00",60,"rem"
"ASFODQR","2024-03-01 05:14:00",60,"light"
"ASFODQR","2024-03-01 05:15:00",30,"wake"
"ASFODQR","2024-03-01 05:22:30",30,"wake"
"ASFODQR","2024-03-01 05:24:30",30,"wake"
"ASFODQR","2024-03-01 05:27:30",30,"wake"
"ASFODQR","2024-03-01 05:50:30",30,"wake"
"ASFODQR","2024-03-01 05:51:00",570,"light"
"ASFODQR","2024-03-01 06:00:30",360,"deep"
"ASFODQR","2024-03-01 06:06:30",480,"wake"
"ASFODQR","2024-03-01 06:14:30",480,"light"
"ASFODQR","2024-03-01 06:22:30",30,"wake"
"ASFODQR","2024-03-01 06:23:00",960,"rem"
"ASFODQR","2024-03-01 06:39:00",630,"light"
"ASFODQR","2024-03-01 06:49:30",450,"wake"
"ASFODQR","2024-03-01 06:57:00",600,"light"
"ASFODQR","2024-03-02 00:04:30",180,"light"
"ASFODQR","2024-03-02 00:07:30",450,"deep"
"ASFODQR","2024-03-02 00:15:00",60,"wake"
"ASFODQR","2024-03-02 00:20:00",30,"wake"
"ASFODQR","2024-03-02 00:22:30",30,"wake"
"ASFODQR","2024-03-02 00:23:00",300,"light"
"ASFODQR","2024-03-02 00:28:00",1020,"wake"
"ASFODQR","2024-03-02 00:45:00",120,"light"
"ASFODQR","2024-03-02 00:47:00",360,"wake"
"ASFODQR","2024-03-02 00:53:00",210,"light"
"ASFODQR","2024-03-02 00:56:30",30,"wake"
"ASFODQR","2024-03-02 00:59:00",30,"wake"
"ASFODQR","2024-03-02 01:05:30",90,"wake"
"ASFODQR","2024-03-02 01:22:30",60,"wake"
"ASFODQR","2024-03-02 01:25:30",60,"wake"
"ASFODQR","2024-03-02 01:26:30",1470,"light"
"ASFODQR","2024-03-02 01:51:00",330,"deep"
"ASFODQR","2024-03-02 01:56:30",30,"wake"
"ASFODQR","2024-03-02 02:01:30",30,"wake"
"ASFODQR","2024-03-02 02:02:00",1320,"light"
"ASFODQR","2024-03-02 02:24:00",660,"rem"
"ASFODQR","2024-03-02 02:35:00",60,"wake"
"ASFODQR","2024-03-02 02:41:30",30,"wake"
"ASFODQR","2024-03-02 02:55:00",30,"wake"
"ASFODQR","2024-03-02 02:55:30",540,"rem"
"ASFODQR","2024-03-02 03:04:30",150,"light"
"ASFODQR","2024-03-02 03:07:00",30,"wake"
"ASFODQR","2024-03-02 03:18:30",60,"wake"
"ASFODQR","2024-03-02 03:19:30",450,"light"
"ASFODQR","2024-03-02 03:27:00",480,"deep"
"ASFODQR","2024-03-02 03:35:00",60,"wake"
"ASFODQR","2024-03-02 03:36:00",270,"light"
"ASFODQR","2024-03-02 03:40:30",1560,"deep"
"ASFODQR","2024-03-02 04:06:30",60,"light"
"ASFODQR","2024-03-02 04:07:30",270,"wake"
"ASFODQR","2024-03-02 04:12:00",420,"light"
"ASFODQR","2024-03-02 04:19:00",60,"wake"
"ASFODQR","2024-03-02 04:23:00",30,"wake"
"ASFODQR","2024-03-02 04:29:00",90,"wake"
"ASFODQR","2024-03-02 04:33:30",60,"wake"
"ASFODQR","2024-03-02 04:34:30",90,"light"
"ASFODQR","2024-03-02 04:36:00",540,"rem"
"ASFODQR","2024-03-02 04:45:00",420,"wake"
"ASFODQR","2024-03-02 04:52:00",240,"light"
"ASFODQR","2024-03-02 04:56:00",360,"wake"
"ASFODQR","2024-03-02 05:02:00",210,"light"
"ASFODQR","2024-03-02 05:05:30",60,"wake"
"ASFODQR","2024-03-02 05:09:30",30,"wake"
"ASFODQR","2024-03-02 05:32:30",30,"wake"
"ASFODQR","2024-03-02 05:37:30",30,"wake"
"ASFODQR","2024-03-02 17:37:00",120,"restless"
"ASFODQR","2024-03-02 17:39:00",2460,"asleep"
"ASFODQR","2024-03-02 18:20:00",60,"restless"
"ASFODQR","2024-03-02 18:21:00",420,"asleep"
"ASFODQR","2024-03-02 18:28:00",60,"awake"
"ASFODQR","2024-03-02 18:29:00",600,"asleep"
"ASFODQR","2024-03-02 18:39:00",60,"restless"
"ASFODQR","2024-03-02 18:40:00",3780,"asleep"
"ASFODQR","2024-03-03 00:10:00",480,"light"
"ASFODQR","2024-03-03 00:18:00",90,"wake"
"ASFODQR","2024-03-03 00:22:30",60,"wake"
"ASFODQR","2024-03-03 00:23:30",660,"light"
"ASFODQR","2024-03-03 00:34:30",660,"deep"
"ASFODQR","2024-03-03 00:45:30",630,"light"
"ASFODQR","2024-03-03 00:56:00",60,"wake"
"ASFODQR","2024-03-03 01:05:30",30,"wake"
"ASFODQR","2024-03-03 01:09:00",30,"wake"
"ASFODQR","2024-03-03 01:11:00",30,"wake"
"ASFODQR","2024-03-03 01:14:30",30,"wake"
"ASFODQR","2024-03-03 01:17:30",30,"wake"
"ASFODQR","2024-03-03 01:25:30",120,"wake"
"ASFODQR","2024-03-03 01:27:30",210,"light"
"ASFODQR","2024-03-03 01:31:00",660,"rem"
"ASFODQR","2024-03-03 01:42:00",30,"wake"
"ASFODQR","2024-03-03 01:42:30",150,"rem"
"ASFODQR","2024-03-03 01:45:00",60,"light"
"ASFODQR","2024-03-03 01:46:00",480,"wake"
"ASFODQR","2024-03-03 01:54:00",660,"light"
"ASFODQR","2024-03-03 02:05:00",1620,"deep"
"ASFODQR","2024-03-03 02:32:00",420,"light"
"ASFODQR","2024-03-03 02:39:00",30,"wake"
"ASFODQR","2024-03-03 02:39:30",240,"light"
"ASFODQR","2024-03-03 02:43:30",690,"rem"
"ASFODQR","2024-03-03 02:55:00",30,"wake"
"ASFODQR","2024-03-03 03:04:30",30,"wake"
"ASFODQR","2024-03-03 03:05:00",90,"rem"
"ASFODQR","2024-03-03 03:06:30",1200,"light"
"ASFODQR","2024-03-03 03:26:30",30,"wake"
"ASFODQR","2024-03-03 03:36:00",30,"wake"
"ASFODQR","2024-03-03 03:38:30",30,"wake"
"ASFODQR","2024-03-03 03:43:30",30,"wake"
"ASFODQR","2024-03-03 03:44:00",930,"light"
"ASFODQR","2024-03-03 03:59:30",540,"deep"
"ASFODQR","2024-03-03 04:08:30",270,"light"
"ASFODQR","2024-03-04 02:54:00",180,"wake"
"ASFODQR","2024-03-04 02:57:00",30,"light"
"ASFODQR","2024-03-04 02:57:30",3990,"deep"
